ProbeID,GSM2714567,GSM2714568,GSM2714569,GSM2714570,GSM2714571,GSM2714572,GSM2714573,GSM2714574,GSM2714575,GSM2714576,GSM2714577,GSM2714578,GSM2714579,GSM2714580,GSM2714581,GSM2714582,GSM2714583,GSM2714584,GSM2714585,GSM2714586,GSM2714587,GSM2714588,GSM2714589,GSM2714590,GSM2714591,GSM2714592,GSM2714593,GSM2714594,GSM2714595,GSM2714596,GSM2714597,GSM2714598,GSM2714599,GSM2714600,GSM2714601,GSM2714602,GSM2714603,GSM2714604,GSM2714605,GSM2714606,GSM2714607,GSM2714608,GSM2714609,GSM2714610,GSM2714611,GSM2714612,GSM2714613,GSM2714614,GSM2714615,GSM2714616,GSM2714617,GSM2714618,GSM2714619,GSM2714620,GSM2714621,GSM2714622,GSM2714623,GSM2714624,GSM2714625,GSM2714626,GSM2714627,GSM2714628,GSM2714629,GSM2714630,GSM2714631,GSM2714632,GSM2714633,GSM2714634,GSM2714635,GSM2714636,GSM2714637,GSM2714638,GSM2714639,GSM2714640,GSM2714641,GSM2714642,GSM2714643,GSM2714644,GSM2714645,GSM2714646,GSM2714647,GSM2714648,GSM2714649,GSM2714650,GSM2714651,GSM2714652,GSM2714653,GSM2714654,GSM2714655,GSM2714656,GSM2714657,GSM2714658,GSM2714659,GSM2714660,GSM2714661,GSM2714662,GSM2714663,GSM2714664,GSM2714665,GSM2714666,GSM2714667,GSM2714668
cg03111498,0.245955685,0.245468669,0.497939709,0.760758481,0.223333113,0.226942081,0.479599655,0.574808534,0.259577432,0.261870337,0.542688266,0.16821451,0.500028521,0.439849796,0.098219068,0.210874704,0.543053877,0.579181667,0.205742354,0.344495979,0.221257278,0.230679648,0.130500759,0.383520642,0.564857881,0.295916039,0.069199164,0.499177129,0.361700913,0.664310782,0.300065876,0.404286682,0.578780178,0.144308943,0.07384142,0.298206916,0.141490511,0.336743341,0.167224959,0.524848957,0.580714082,0.384095492,0.295071259,0.591021053,0.325506878,0.325064029,0.192006566,0.426062143,0.431865695,0.337853033,0.361201247,0.494215415,0.576491647,0.293786915,0.200842882,0.627573118,0.561510719,0.263055771,0.28362042,0.453384557,0.323825503,0.25312224,0.459803548,0.452659084,0.645376924,0.264705882,0.205850993,0.468317892,0.437616387,0.244896598,0.226807802,0.279268501,0.171917344,0.279793415,0.438385169,0.368046572,0.206764028,0.25128777,0.204529144,0.321573448,0.117264486,0.310454173,0.293404978,0.488421483,0.541458405,0.49972832,0.471637763,0.229844285,0.55256754,0.453899551,0.490241709,0.177028859,0.301388585,0.284197756,0.354719465,0.279586028,0.246563815,0.502701095,0.341110642,0.196252414,0.24088076,0.225567827
cg03140968,0.156242893,0.146682781,0.41759793,0.667690778,0.138264812,0.133149289,0.55055332,0.447754015,0.25527766,0.220390279,0.17087782,0.09736174,0.116470942,0.152247062,0.082019273,0.14089969,0.473779491,0.464071114,0.150496965,0.339322672,0.161489462,0.18044474,0.077010839,0.344631825,0.487947786,0.18372835,0.02905634,0.124783715,0.317324899,0.367357551,0.19904156,0.400162388,0.078434892,0.084345197,0.041335608,0.202103998,0.068032787,0.24567046,0.097398422,0.440105434,0.378781072,0.202707088,0.249235474,0.483857173,0.190973673,0.243333612,0.123738575,0.217153617,0.415946423,0.275494263,0.244188439,0.144826002,0.49630443,0.149033901,0.141352291,0.06791127,0.424740714,0.169572553,0.132691717,0.341368585,0.299688443,0.159565122,0.435807762,0.407160074,0.457675003,0.194267516,0.130624251,0.442904405,0.400612314,0.166186268,0.148315906,0.169367089,0.087699484,0.209569692,0.076729208,0.293587302,0.155201163,0.235924933,0.106742361,0.184110535,0.048258813,0.116883117,0.195226591,0.376796331,0.437691548,0.445007389,0.438608331,0.12115042,0.088806449,0.468897444,0.469250281,0.134071533,0.166357422,0.143081688,0.264163373,0.220474025,0.151446869,0.070983739,0.141371434,0.138248428,0.114757112,0.139383089
cg03181582,0.129772814,0.150786552,0.162325049,0.722384841,0.111520687,0.12637931,0.527610629,0.05955944,0.198876628,0.185842415,0.091430833,0.128150567,0.665461014,0.149035263,0.077713816,0.129097161,0.180092717,0.476312831,0.142170439,0.097693351,0.116696528,0.132139491,0.077775446,0.298208558,0.467328042,0.128608805,0.063777484,0.222222222,0.326807923,0.460619122,0.115233678,0.331656991,0.408232478,0.084784601,0.082674602,0.18419026,0.060036098,0.183232641,0.132269051,0.168172021,0.198893595,0.131249724,0.089164686,0.16198416,0.077721757,0.162539253,0.128454704,0.110785434,0.295048232,0.187748344,0.144949181,0.141455024,0.683239827,0.18119644,0.154087302,0.428959555,0.062673066,0.082988603,0.100209885,0.210532717,0.125,0.193066618,0.083825035,0.410115854,0.079383558,0.129902072,0.079788003,0.19845436,0.447421565,0.111082463,0.12288509,0.208874579,0.052211375,0.123511267,0.09024905,0.172070981,0.068188437,0.098555249,0.101126992,0.188085013,0.101147831,0.145986823,0.163612262,0.113886457,0.547509607,0.586935057,0.222863606,0.106655877,0.072724219,0.479249923,0.078188403,0.102930161,0.129072636,0.137389038,0.132216087,0.191997457,0.137707908,0.092773157,0.130794572,0.134541918,0.112449222,0.052256088
cg03430846,0.161770175,0.176365796,0.505443,0.852207648,0.245763615,0.234251271,0.69277877,0.656657963,0.326640997,0.334617607,0.653125591,0.086856672,0.547378965,0.363411259,0.095748805,0.13591694,0.322739765,0.600408121,0.118921095,0.279074858,0.160978642,0.215292141,0.114734136,0.395824457,0.450755287,0.191095223,0.083298729,0.363419647,0.439992487,0.777038164,0.226770154,0.38272293,0.57480831,0.137405277,0.092891229,0.222939849,0.114712751,0.301234224,0.147140865,0.496917293,0.58566123,0.322436746,0.221240688,0.539329268,0.143849793,0.26905703,0.15182799,0.432565952,0.454049517,0.327925234,0.236258773,0.448579312,0.683795078,0.189438202,0.187709991,0.683013785,0.487095898,0.238161745,0.15679677,0.253316663,0.412081985,0.181194512,0.501183394,0.325442821,0.738433648,0.17802935,0.178852733,0.454284992,0.48416,0.179322034,0.213003923,0.218852051,0.170179849,0.148345784,0.356057117,0.375943659,0.161397671,0.246003899,0.16805191,0.171653332,0.096536429,0.166417481,0.215063719,0.453899768,0.582559956,0.568443051,0.488156288,0.250144129,0.146254584,0.449738442,0.377366312,0.125823065,0.192347407,0.169603942,0.332316397,0.193686263,0.186553648,0.493522886,0.160338301,0.150078516,0.165592412,0.241685749
cg03450948,0.162039253,0.226174822,0.168712484,0.033446739,0.162451129,0.099914062,0.043858935,0.086518307,0.275083015,0.272176689,0.016247663,0.151492255,0.047363689,0.125035477,0.077160584,0.114720785,0.22130219,0.070240642,0.168951284,0.067717325,0.222876134,0.234304364,0.114443611,0.111407198,0.113203075,0.220615617,0.040072657,0.113659359,0.167888259,0.072326826,0.137567541,0.112974523,0.042925003,0.131214872,0.061625214,0.296990671,0.071231034,0.26588906,0.164648389,0.163130245,0.089735291,0.142987335,0.151494093,0.172238902,0.128122064,0.220821649,0.133765396,0.135951223,0.138523828,0.289481859,0.225725696,0.26547451,0.058419467,0.22846757,0.199760905,0.104422135,0.031297575,0.105641911,0.148233387,0.299227749,0.249488753,0.341291496,0.138741527,0.092265943,0.063469792,0.246052271,0.136312159,0.040337058,0.206102652,0.160690038,0.117137097,0.291800967,0.036337252,0.191368332,0.101451645,0.221031705,0.127906678,0.101427141,0.100596607,0.234218031,0.171229612,0.245398773,0.231008295,0.1655721,0.07419043,0.040031722,0.102764423,0.152943269,0.082430717,0.065786399,0.087042925,0.175182066,0.233227771,0.162550504,0.198375744,0.276644753,0.166226092,0.103353709,0.231733887,0.108706431,0.175435281,0.238216737
cg03603951,0.045618311,0.048480549,0.459406011,0.849735891,0.064775095,0.074192337,0.235530951,0.528342631,0.067100328,0.075450583,0.357525257,0.072433313,0.507609247,0.520077953,0.079967308,0.079249343,0.261547619,0.657224132,0.065233564,0.354467364,0.094854286,0.073558083,0.075695449,0.450537777,0.627192982,0.088074748,0.070393159,0.460946259,0.49946642,0.764579541,0.085714286,0.581351008,0.651771425,0.051513805,0.072589382,0.095160057,0.430011607,0.100930323,0.062117104,0.224197297,0.341758801,0.084414916,0.106524159,0.596580375,0.202408084,0.100254629,0.056327969,0.431898606,0.523200055,0.083182143,0.077611637,0.209087943,0.727074586,0.116674073,0.067621208,0.624457241,0.609527772,0.094523268,0.064614071,0.344734575,0.148206132,0.088256584,0.289490298,0.44092163,0.238242391,0.093857494,0.093859992,0.534218739,0.436177224,0.047250347,0.12980679,0.154699965,0.069721116,0.089174246,0.172289107,0.16218367,0.065245344,0.099290486,0.112345041,0.112573971,0.063015686,0.072248726,0.079628165,0.562421268,0.650666445,0.621603191,0.433123958,0.092959275,0.099944431,0.558481404,0.546159667,0.088315419,0.116724275,0.101457371,0.192076016,0.102402521,0.105075776,0.261731602,0.110479828,0.096313259,0.11309406,0.08740838
cg03874199,0.369492621,0.397648316,0.359591617,0.749839136,0.556920464,0.590055436,0.493877551,0.578470074,0.59551289,0.483618531,0.542913957,0.395038689,0.498752993,0.381878504,0.422140912,0.343915968,0.286892033,0.498155122,0.437629755,0.215577691,0.512870091,0.282566379,0.316907702,0.301402207,0.506169198,0.42632594,0.446543221,0.427288362,0.38036452,0.654540451,0.507275888,0.471120488,0.60217172,0.253615309,0.425091692,0.28461824,0.358613872,0.506930338,0.410861671,0.637877641,0.456513949,0.348517307,0.54173041,0.36732525,0.307901196,0.303571429,0.571887035,0.587391736,0.436151748,0.322907636,0.354364686,0.408427201,0.655614069,0.535636057,0.514478708,0.174492318,0.494835569,0.524061153,0.31358752,0.402615706,0.293571656,0.364316239,0.272851539,0.425400377,0.219434741,0.527304048,0.472739039,0.497676762,0.40132333,0.52201084,0.308350154,0.295758653,0.120909385,0.481872788,0.273914543,0.387364247,0.479497199,0.549071618,0.205747343,0.337526096,0.272686789,0.389883922,0.275554014,0.49420772,0.509253268,0.502606882,0.403097945,0.193965254,0.365233595,0.447708943,0.446028948,0.470550608,0.301866871,0.290538899,0.520770709,0.3744796,0.506886108,0.288888889,0.331060363,0.4858563,0.48905264,0.336554669
cg04188273,0.092326029,0.156459973,0.332759926,0.760774784,0.12073762,0.06378369,0.551370526,0.487024779,0.236673198,0.173378398,0.617806732,0.077381498,0.638840275,0.112078346,0.061085778,0.091643413,0.421116968,0.518121231,0.064135913,0.204508419,0.109865172,0.127706618,0.098741019,0.342623678,0.465011434,0.149601652,0.035318839,0.435144497,0.372529702,0.693321338,0.145040987,0.423761735,0.528459095,0.115636313,0.053923718,0.170886076,0.283994275,0.14076767,0.121813488,0.533939902,0.49110224,0.150554428,0.090477864,0.522523069,0.173871507,0.134565567,0.08639399,0.459469813,0.390606745,0.153807003,0.164879357,0.238916471,0.567392832,0.097969145,0.133636921,0.531308307,0.484472934,0.086436819,0.10006096,0.346479455,0.137879454,0.16127088,0.38148877,0.415538037,0.610647324,0.106203008,0.173173857,0.402588602,0.395258954,0.055721733,0.089115316,0.143717855,0.049563335,0.106568672,0.080024329,0.138309939,0.068448645,0.052729029,0.049776577,0.161128153,0.059497908,0.1122272,0.171679714,0.45041669,0.480236667,0.46294664,0.323158323,0.07466422,0.56201041,0.401933445,0.432047974,0.082860666,0.134296296,0.123138738,0.182238916,0.181080727,0.091614907,0.529961453,0.145251397,0.069125735,0.078740157,0.075169858
cg04408488,0.119560603,0.132138858,0.127457824,0.091328548,0.166579395,0.1372312,0.108562521,0.125179512,0.186865342,0.186602346,0.082891449,0.102847467,0.073988056,0.086541045,0.09167828,0.091530972,0.121134123,0.082109453,0.115830734,0.099101074,0.131535144,0.152775369,0.119309393,0.101116254,0.105594996,0.11278236,0.090307554,0.129564382,0.141433741,0.093528606,0.1176134,0.105985932,0.077599767,0.125742265,0.090490545,0.16388543,0.09068953,0.132897477,0.12993938,0.13082471,0.106856309,0.132258283,0.126368507,0.119951778,0.108541738,0.165264118,0.129984683,0.092991675,0.100401182,0.177023121,0.145220588,0.148414301,0.089477175,0.129972862,0.134535827,0.086906982,0.069428828,0.116978989,0.130371449,0.153768897,0.152856646,0.215121187,0.117361152,0.097923046,0.093997382,0.148628138,0.128878016,0.107053128,0.127564138,0.111171514,0.134579871,0.160840554,0.098856337,0.123203505,0.115146147,0.134792686,0.121942732,0.113852243,0.08844179,0.131376975,0.092079258,0.129153804,0.122752607,0.097769679,0.071416587,0.078368751,0.102919826,0.113470402,0.105513806,0.092993838,0.096606648,0.143768876,0.129008128,0.159327549,0.138263986,0.167109667,0.115158707,0.10881154,0.156479094,0.111458333,0.147037003,0.114157527
cg04431946,0.291009649,0.228432754,0.444339298,0.699697999,0.241490563,0.317808219,0.471909316,0.715071815,0.310732274,0.338099129,0.70600174,0.109499907,0.676817988,0.496499836,0.091335541,0.176663614,0.395341803,0.651721377,0.173242749,0.385282717,0.167407539,0.249257426,0.181014651,0.486675013,0.638470663,0.334583563,0.102764591,0.586629747,0.52227082,0.72556041,0.319098822,0.597536852,0.717070959,0.187735992,0.140185282,0.190413591,0.395126,0.302327461,0.122391009,0.639749724,0.677691129,0.305714286,0.289087049,0.656989461,0.32539817,0.336027311,0.155037896,0.480142938,0.560520539,0.36130137,0.353541468,0.540062435,0.673296355,0.252039381,0.226869573,0.713955838,0.663125377,0.244173328,0.301812291,0.481489015,0.362252664,0.263277263,0.349665345,0.447188503,0.736274275,0.26984127,0.217914581,0.606563112,0.512091483,0.300612745,0.32083195,0.257336506,0.145883665,0.196418579,0.359673621,0.339593288,0.174901583,0.221851821,0.180020387,0.285631422,0.113610089,0.253977273,0.296963731,0.595852581,0.57506567,0.622583333,0.567112918,0.208086214,0.622897801,0.55191162,0.541803279,0.173037062,0.212656784,0.257266063,0.372463971,0.221051439,0.203637867,0.566320818,0.322226517,0.154773513,0.174695122,0.190502856
cg04549460,0.218104753,0.228981985,0.368744983,0.763802901,0.240601031,0.283746755,0.504334062,0.32342233,0.317227852,0.307074794,0.223576335,0.126166737,0.485930558,0.317346639,0.086673768,0.161341317,0.383006836,0.435212717,0.193911236,0.125927592,0.208891422,0.230871548,0.121783412,0.231628962,0.401802434,0.305020804,0.042924131,0.391407998,0.278967325,0.639670511,0.246624414,0.386692818,0.437197839,0.145160298,0.075216002,0.245710004,0.063272893,0.329725049,0.126430165,0.539232181,0.434679335,0.321485155,0.292437566,0.50173454,0.129198966,0.284464427,0.202760368,0.325455623,0.370200529,0.333333333,0.308439028,0.347106814,0.579259128,0.22147557,0.201796163,0.428815166,0.250997488,0.254308094,0.262025511,0.230697199,0.34200937,0.189234317,0.349485071,0.364654973,0.637622836,0.264809936,0.193737345,0.393458429,0.33967569,0.193117656,0.221939652,0.224789314,0.236749117,0.212741461,0.306195022,0.324008785,0.162587306,0.264885993,0.230764387,0.21170336,0.134471469,0.249631645,0.257296616,0.369136888,0.444425915,0.438922972,0.347120843,0.305093046,0.253686276,0.333848987,0.387556076,0.137661575,0.233242826,0.241483087,0.324167794,0.199972977,0.247168597,0.111818244,0.237523452,0.20923705,0.208538588,0.190922455
cg04597433,0.336687444,0.344147123,0.622755131,0.851521114,0.311927656,0.312929643,0.715447499,0.573815828,0.423907345,0.413324709,0.381363244,0.257866371,0.684440589,0.338303375,0.180917091,0.321715818,0.475887671,0.685206661,0.288847544,0.453396386,0.334773218,0.339084713,0.24753618,0.547472467,0.628924121,0.412510187,0.107135925,0.603450139,0.566916469,0.798399258,0.388281127,0.501893016,0.55671612,0.339089165,0.141889868,0.363409304,0.387974089,0.398267009,0.270508804,0.625275406,0.648522437,0.405252805,0.341554706,0.577706541,0.380413367,0.412966445,0.265436938,0.565607203,0.53036672,0.479535488,0.412698413,0.577191429,0.754633108,0.348150798,0.290532868,0.694916388,0.416259839,0.366415014,0.341952623,0.459261014,0.490992503,0.368125599,0.553255839,0.570747218,0.744375783,0.339133157,0.260089278,0.634412562,0.520456119,0.328466519,0.298099563,0.376878909,0.103720188,0.320199346,0.416831292,0.431072068,0.280804634,0.302223512,0.27236403,0.403713652,0.215677551,0.351474695,0.416981391,0.592983324,0.640107761,0.629009862,0.614550076,0.142804833,0.617258541,0.534541908,0.552276012,0.259111707,0.309008343,0.342073943,0.411332008,0.383940846,0.332910663,0.52771781,0.413399903,0.202209414,0.324146455,0.241584224
cg04633225,0.134336678,0.117640962,0.098885004,0.033225686,0.131133162,0.101635445,0.066223918,0.088469399,0.227710558,0.197151054,0.028289442,0.138260659,0.049857324,0.086205154,0.06445817,0.096929415,0.156999252,0.070846375,0.126518894,0.074366084,0.125368498,0.150674923,0.062571388,0.065679525,0.114086342,0.130361616,0.079272109,0.098776026,0.162872794,0.083862587,0.155707196,0.116574393,0.061623362,0.114077774,0.089951073,0.179663641,0.050025571,0.151101394,0.139145661,0.105209492,0.06086158,0.112545971,0.111300586,0.080193636,0.071355131,0.158404621,0.079860971,0.087061394,0.080018884,0.187860367,0.165640759,0.11464534,0.057429751,0.177158951,0.123004236,0.066467761,0.046797068,0.143389956,0.100651798,0.160444984,0.162602612,0.197049482,0.07891694,0.0507972,0.046985387,0.135856768,0.07031215,0.039556541,0.109557605,0.075063498,0.086521917,0.202585127,0.040653192,0.168976682,0.058954217,0.124156149,0.077262693,0.052195465,0.063761134,0.170248825,0.101289409,0.140699462,0.15026764,0.16194332,0.065976651,0.024385772,0.068776444,0.097207368,0.062823925,0.075300466,0.082774146,0.105872166,0.109904728,0.125590737,0.155284825,0.186043042,0.1318591,0.088978022,0.165544945,0.116506801,0.119884762,0.074859251
cg04672706,0.211409895,0.160824028,0.368154226,0.736960065,0.123633487,0.155340512,0.521273431,0.493605234,0.247444396,0.243366602,0.29675252,0.072299845,0.563228312,0.279027699,0.070127884,0.166000457,0.406675515,0.50431268,0.093443105,0.307836487,0.150008005,0.160768807,0.111075338,0.401608976,0.437094819,0.256223956,0.020485806,0.485146743,0.394797136,0.619730853,0.27725906,0.491797676,0.225185972,0.077000757,0.038053731,0.205054042,0.02923027,0.259176392,0.088357801,0.472005564,0.419845008,0.243222048,0.255554875,0.424487651,0.212972514,0.228691377,0.094693167,0.435296435,0.427224514,0.322819528,0.331752149,0.338347165,0.517294433,0.198425479,0.15148655,0.540897795,0.386311122,0.247054806,0.187476087,0.356738265,0.301481302,0.153991243,0.412867859,0.372678694,0.493076923,0.118411505,0.100952124,0.256420109,0.377655695,0.113152805,0.140579076,0.169262659,0.045075544,0.197364883,0.134121893,0.29306777,0.157320625,0.176779716,0.097398266,0.231580418,0.05202196,0.22366162,0.195813603,0.472302485,0.457384515,0.474171378,0.22405732,0.117675692,0.517650879,0.464627364,0.345580314,0.121944895,0.155584357,0.170535033,0.321905325,0.197232013,0.128003627,0.157500773,0.226545239,0.054394955,0.105069276,0.101308987
cg04902729,0.3287701,0.310887513,0.5602535,0.719404631,0.258659924,0.349689869,0.721985535,0.618377585,0.365042715,0.400734029,0.737330543,0.122572816,0.623565921,0.41696562,0.125345339,0.154033436,0.360185407,0.640276659,0.191633871,0.197118697,0.256301472,0.341668011,0.209672831,0.317253065,0.506738261,0.392491111,0.08766837,0.507975102,0.336147186,0.756891056,0.287594991,0.495007133,0.625674326,0.228559591,0.104786723,0.257588899,0.197152386,0.354515444,0.147631968,0.625444744,0.589967285,0.383329937,0.337058952,0.677343057,0.15377176,0.361276818,0.264689655,0.631898915,0.503601921,0.412507817,0.456344326,0.464141356,0.73107358,0.275786925,0.241574447,0.565332451,0.585475504,0.272666518,0.442130318,0.43131068,0.40496635,0.338444688,0.390997567,0.553287155,0.520572207,0.323032654,0.220750836,0.121744472,0.494558765,0.278526505,0.34429089,0.328170554,0.196721311,0.278505432,0.389997615,0.367077146,0.216908726,0.323503777,0.187397541,0.345786437,0.128849444,0.294012405,0.380213655,0.569881801,0.567578604,0.590866339,0.555057819,0.294425848,0.680144787,0.469399374,0.487371744,0.187439143,0.310669546,0.369201726,0.395071542,0.341307134,0.259309623,0.434858669,0.434287656,0.199832776,0.176392456,0.183484083
cg04996219,0.05629574,0.053053757,0.045924755,0.391611983,0.037008833,0.028924598,0.038083904,0.051459224,0.143215112,0.164245736,0.786852659,0.038404255,0.75361524,0.146358734,0.011244755,0.035806299,0.056936648,0.741419886,0.05240288,0.235587907,0.039319707,0.090079482,0.031631881,0.520225593,0.677288871,0.045361178,0.009832273,0.055414634,0.315269572,0.841730022,0.041175741,0.02653792,0.764392932,0.043446513,0.048312742,0.083355074,0.018638863,0.078675079,0.053129054,0.050194932,0.02043149,0.051120448,0.0546875,0.650797652,0.267428406,0.140171227,0.037854671,0.021216714,0.575324486,0.09772296,0.059515062,0.057796853,0.777464692,0.040479856,0.045053174,0.800453343,0.708888404,0.082818021,0.051875171,0.17116435,0.030722892,0.161612014,0.04434528,0.599917855,0.851646353,0.10744286,0.076683534,0.602177364,0.573208608,0.048820967,0.100534147,0.130653773,0.031360035,0.07001709,0.110557318,0.079538267,0.047580141,0.039888573,0.043387076,0.077311677,0.012744066,0.06070197,0.033520738,0.314252482,0.673385919,0.676671266,0.391870913,0.033895418,0.018014084,0.565123789,0.630453128,0.036985264,0.074575898,0.066976246,0.068600837,0.068389262,0.062781475,0.04826695,0.044737435,0.050574713,0.079997958,0.054282583
